source,sheet_outcome,queue_id,project_name,pto,study_area,poi,county,state,tech_1,mw_1,tech_2,mw_2,tech_3,mw_3,mw_poi,date_received,date_queue,date_cod_requested,date_cod_current_or_actual,status_raw,study_process,date_withdrawn,withdraw_reason
public_queue,withdrawn,1503,PINTAIL ENERGY STORAGE,PGAE,,Lakeville 230kV,SONOMA,CA,storage,100.0,,,,,100.0,2018-04-13,2018-04-16 07:00:00,2021-06-30 07:00:00,2021-06-30 07:00:00,WITHDRAWN,C11,2019-03-05 08:00:00,IC Request
public_queue,withdrawn,1504,PISTACHIO ENERGY PARK,PGAE,,Arco-Midway & Gates-Midway 230kV,KERN,CA,storage,37.0,solar,153.5,,,150.0,2018-04-17,2015-04-16 07:00:00,2020-12-01 08:00:00,2020-12-01 08:00:00,WITHDRAWN,C11,2019-03-06 08:00:00,IC Request
public_queue,withdrawn,1505,POLELINE SOLAR ENERGY CENTER,PGAE,,Mercy Springs 70kV,MERCED/FRESNO,CA,solar,61.005,storage,41.4,,,99.995,2018-04-16,2018-04-16 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C11,2019-04-30 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1506,POSEIDON,PGAE,,Bitterwater Switching Station 230kV,KERN,CA,solar,206.0,storage,50.0,,,200.0,2018-04-17,2018-04-16 07:00:00,2020-12-01 08:00:00,2020-12-01 08:00:00,WITHDRAWN,C11,2019-03-06 08:00:00,IC Request
public_queue,withdrawn,1508,CORTES,SCE,,Chino Substation 230kV bus,SAN BERNARDINO,CA,storage,500.0,,,,,500.0,2018-04-14,2018-04-16 07:00:00,2021-07-01 07:00:00,2021-12-22 08:00:00,WITHDRAWN,C11,2019-04-18 07:00:00,IC Request
public_queue,withdrawn,1509,ARROW,SCE,,Whirlwind Substation  230kV,KERN,CA,storage,29.47,solar,225.0,,,250.0,2018-04-10,2018-04-16 07:00:00,2022-01-02 08:00:00,2024-10-01 07:00:00,WITHDRAWN,C11,2019-03-11 07:00:00,
public_queue,withdrawn,1511,CLEANPOWER SOLAR,SCE,,Neenach Substation 66kV,LOS ANGELES,CA,storage,37.7,solar,37.7,,,37.5,2018-04-13,2018-04-16 07:00:00,2020-12-15 08:00:00,2020-12-15 08:00:00,WITHDRAWN,C11,2019-04-30 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1512,DRY CREEK SOLAR,SCE,,Magunden-Vestal #1 230kV line,KERN,CA,solar,110.0,,,,,100.0,2018-04-16,2018-04-16 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C11,2019-03-07 08:00:00,IC Request
public_queue,withdrawn,1513,HIGHLINE SOLAR ENERGY CENTER,SCE,,Highwind Substation 230kV,KERN,CA,storage,40.0,solar,80.0,,,74.9,2018-04-16,2018-04-16 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C11,2019-02-26 08:00:00,IC Request
public_queue,withdrawn,1514,LONGSPUR 11,SCE,,Whirlwind Substation 230kV,KERN,CA,solar,182.46,storage,51.093,,,175.0,2018-04-11,2018-04-16 07:00:00,2022-12-30 08:00:00,2022-12-30 08:00:00,WITHDRAWN,C11,2019-03-12 07:00:00,IC Request
public_queue,withdrawn,1515,MCGRATH ENERGY CENTER 1,SCE,,Mandalay-Santa Clara 220kV,VENTURA,CA,storage,100.0,,,,,100.0,2018-04-16,2018-04-16 07:00:00,2020-12-01 08:00:00,2020-12-01 08:00:00,WITHDRAWN,C11,2019-02-26 08:00:00,IC Request
public_queue,withdrawn,1517,SAGEBRUSH SOLAR 5,SCE,,Vincent Substation 230kV,KERN,CA,solar,223.56,,,,,200.0,2018-04-13,2018-04-16 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C11,2019-04-30 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1520,BIG BEAR WIND,SCE,,Victor Substation 230kV,SAN BERNARDINO,CA,wind,199.0,,,,,199.0,2018-04-14,2018-04-16 07:00:00,2022-12-01 08:00:00,2022-12-01 08:00:00,WITHDRAWN,C11,2018-07-31 07:00:00,IC Request
public_queue,withdrawn,1521,MOORHEN ENERGY STORAGE,SCE,,Lugo Substation 220kV,SAN BERNARDINO,CA,storage,200.0,,,,,200.0,2018-04-13,2018-04-16 07:00:00,2021-06-30 07:00:00,2022-11-30 08:00:00,WITHDRAWN,C11,2019-04-08 07:00:00,IC Request
public_queue,withdrawn,1523,PORTHOS SOLAR,SCE,,Eldorado Substation 500kV,RIVERSIDE,CA,solar,900.0,storage,900.0,,,900.0,2018-04-16,2018-04-16 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C11,2019-04-10 07:00:00,IC Request
public_queue,withdrawn,1524,SUNVALE SOLAR FARM,SCE,,Eldorado Substation 500kV,CLARK,NV,storage,600.0,solar,600.0,,,600.0,2018-04-16,2018-04-16 07:00:00,2022-10-01 07:00:00,2022-10-01 07:00:00,WITHDRAWN,C11,2020-05-14 07:00:00,IC Request
public_queue,withdrawn,1525,IRON HILLS PUMPED STORAGE,SCE,,Red Bluff Substation 500kV,RIVERSIDE,CA,storage,1407.0,,,,,1400.0,2018-04-12,2018-04-16 07:00:00,2025-04-10 07:00:00,2025-04-10 07:00:00,WITHDRAWN,C11,2019-03-08 08:00:00,IC Request
public_queue,withdrawn,1527,SILVERWING,SCE,,Devers Substation 230kV,RIVERSIDE,CA,storage,156.0,solar,156.0,,,150.0,2018-04-12,2018-04-16 07:00:00,2021-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C11,2019-03-12 07:00:00,IC Request
public_queue,withdrawn,1528,WINDY WASH SOLAR,SCE,,Devers Substation 220kV,RIVERSIDE,CA,solar,79.0,,,,,79.0,2018-04-13,2018-04-16 07:00:00,2021-06-30 07:00:00,2022-12-31 08:00:00,WITHDRAWN,C11,2025-06-23 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1530,PITCHFORK ENERGY,DCRT,,Delaney Substation 500kV,MARICOPA,AZ,storage,510.0,solar,513.5,,,500.0,2018-04-12,2018-04-16 07:00:00,2024-12-01 08:00:00,2024-12-01 08:00:00,WITHDRAWN,C11,2019-03-08 08:00:00,IC Request
public_queue,withdrawn,1533,SAN VICENTE ENERGY STORAGE FACILITY,SDGE,,Sycamore Canyon Substation 230kV,SAN DIEGO,CA,storage,500.0,,,,,500.0,2018-04-03,2018-04-16 07:00:00,2025-04-03 07:00:00,2025-04-03 07:00:00,WITHDRAWN,C11,2019-03-11 07:00:00,
public_queue,withdrawn,1535,GONZAGA RIDGE WIND FARM 3,PGAE,,Los Banos-Pacheco 70 kV Line via Dinosaur Point Tap 70 kV Line,MERCED,CA,wind,76.0,,,,,117.405,2018-04-17,2018-04-16 07:00:00,2020-12-21 08:00:00,2020-12-21 08:00:00,WITHDRAWN,C11,2019-02-22 08:00:00,IC Request
public_queue,withdrawn,1536,CAMPTONVILLE BIOPOWER,PGAE,,COLGATE-CHALLENGE,YUBA,CA,Biofuel,3.371,,,,,3.0,2018-09-27,2018-12-06 08:00:00,2021-04-20 07:00:00,2021-04-20 07:00:00,WITHDRAWN,FT,2019-03-12 07:00:00,
public_queue,withdrawn,1537,CAMPTONVILLE BIOPOWER1,PGAE,,COLGATE-CHALLENGE 60kV,YUBA,CA,Biofuel,5.5,,,,,5.0,2019-03-04,2019-04-05 07:00:00,2022-03-18 07:00:00,2022-03-18 07:00:00,WITHDRAWN,ISP,2020-03-17 07:00:00,
public_queue,withdrawn,1538,KUIPER ENERGY STORAGE,PGAE,,Geysers #3 Cloverdale 115 kV line,SONOMA,CA,storage,40.5,,,,,40.0,2018-11-19,2019-04-05 07:00:00,2021-12-31 08:00:00,2021-12-31 08:00:00,WITHDRAWN,ISP,2020-02-27 08:00:00,
public_queue,withdrawn,1541,BRIGHT STAR HYBRID,PGAE,,Brighton-Bellota 230kV,SAN JOAQUIN,CA,storage,356.796,solar,361.74,,,350.0,2019-04-05,2019-04-15 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C12,2020-04-10 07:00:00,IC Request
public_queue,withdrawn,1542,CAPETOWN 2 HYBRID,PGAE,,Bridgeville Substation 115kV,HUMBOLDT,CA,storage,50.875,wind,54.6,,,100.0,2019-04-05,2019-04-15 07:00:00,2021-06-30 07:00:00,2021-06-30 07:00:00,WITHDRAWN,C12,2020-04-28 07:00:00,IC Request
public_queue,withdrawn,1543,BEAUCHAMP 2 SOLAR,PGAE,,Cortina Substation 115kV,COLUSA,CA,solar,150.0,storage,75.0,,,150.0,2019-04-04,2019-04-15 07:00:00,2023-12-01 08:00:00,2023-12-01 08:00:00,WITHDRAWN,C12,2020-03-04 08:00:00,IC Request
public_queue,withdrawn,1544,RANCHERO SOLAR,PGAE,,Delevan Substation 230kV,COLUSA,CA,storage,150.0,solar,300.0,,,300.0,2019-04-05,2019-04-15 07:00:00,2023-12-01 08:00:00,2023-12-01 08:00:00,WITHDRAWN,C12,2019-07-15 07:00:00,IC Request
public_queue,withdrawn,1545,MARESTE BESS,PGAE,,Grant Eastshore #1 115kV,ALAMEDA,CA,storage,99.0,,,,,99.0,2019-04-12,2019-04-15 07:00:00,2023-05-31 07:00:00,2023-05-31 07:00:00,WITHDRAWN,C12,2020-04-09 07:00:00,IC Request
public_queue,withdrawn,1546,TATTON STORAGE 1,PGAE,,Elk-Gualala 60 kV,MENDOCINO,CA,storage,30.58,,,,,30.0,2019-04-14,2019-04-15 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C12,2020-02-14 08:00:00,
public_queue,withdrawn,1547,BRADMOOR SOLAR,PGAE,,Lambie SW Station-Birds Landing 230kV,SOLANO,CA,solar,361.74,storage,356.796,,,350.0,2019-04-05,2019-04-15 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C12,2019-07-10 07:00:00,
public_queue,withdrawn,1548,LORINER STORAGE,PGAE,,Morgan Hill Substation 115kV,SANTA CLARA,CA,storage,30.48,,,,,30.0,2019-04-06,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2021-02-17 08:00:00,IC Request
public_queue,withdrawn,1549,MIRANDA ESS,PGAE,,Los Esteros Substation 115kV,SANTA CLARA,CA,storage,200.0,,,,,200.0,2019-04-04,2019-04-15 07:00:00,2023-12-01 08:00:00,2023-12-01 08:00:00,WITHDRAWN,C12,2020-04-09 07:00:00,IC Request
public_queue,withdrawn,1551,MABU BESS,PGAE,,Mabury Tap 115kV,SANTA CLARA,CA,storage,100.4,,,,,100.0,2019-04-13,2019-04-15 07:00:00,2023-05-31 07:00:00,2023-05-31 07:00:00,WITHDRAWN,C12,2019-07-06 07:00:00,IC Request
public_queue,withdrawn,1554,HERCULIS,PGAE,,Oakland J-Grant 115kV,ALAMEDA,CA,storage,101.2,,,,,100.0,2019-04-05,2019-04-15 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C12,2020-02-27 08:00:00,
public_queue,withdrawn,1555,STEEL CITY ENERGY STORAGE,PGAE,,Pittsburg Substation 230kV,CONTRA COSTA,CA,storage,650.0,,,,,650.0,2019-04-04,2019-04-15 07:00:00,2022-04-01 07:00:00,2025-06-30 07:00:00,WITHDRAWN,C12,2020-04-29 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1556,SPINDRIFT HYBRID SOLAR,PGAE,,Rio Oso Substation 115kV,SUTTER,CA,storage,101.725,solar,101.725,,,100.0,2019-04-06,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2020-02-28 08:00:00,
public_queue,withdrawn,1558,HYDASPES,PGAE,,Miller #1 115 kV Line,STANISLAUS,CA,storage,41.436,solar,40.562,,,40.0,2019-04-04,2018-04-15 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C12,2023-08-17 07:00:00,
public_queue,withdrawn,1559,TEMPEST GENERATION,PGAE,,Round Mountain Substation 500kV,HUMBOLDT,CA,wind,1568.0,storage,319.35,,,1500.0,2019-04-08,2019-04-15 07:00:00,2025-10-31 07:00:00,2025-10-31 07:00:00,WITHDRAWN,C12,2020-02-10 08:00:00,IC Request
public_queue,withdrawn,1560,NIKOLA NORTE,PGAE,,Tesla-Stagg 230kV,SAN JOAQUIN,CA,storage,61.256,solar,244.26,,,240.0,2019-04-13,2019-04-15 07:00:00,2023-04-15 07:00:00,2023-04-15 07:00:00,WITHDRAWN,C12,2019-07-06 07:00:00,IC Request
public_queue,withdrawn,1561,TESOSTER,PGAE,,Tesla-Weber 230kV,SAN JOAQUIN,CA,storage,61.256,solar,244.26,,,240.0,2019-04-13,2019-04-15 07:00:00,2023-04-15 07:00:00,2023-04-15 07:00:00,WITHDRAWN,C12,2020-02-25 08:00:00,IC Request
public_queue,withdrawn,1562,NIKOVASTER,PGAE,,Tesla-Westley 230kV,STANISLAUS,CA,solar,244.26,storage,61.256,,,240.0,2019-04-13,2019-04-15 07:00:00,2023-04-15 07:00:00,2023-04-15 07:00:00,WITHDRAWN,C12,2019-07-06 07:00:00,IC Request
public_queue,withdrawn,1563,BAY SUNSHINE HYBRID SOLAR,PGAE,,Tesla Substation 115kV,SAN JOAQUIN,CA,storage,50.805,solar,50.805,,,50.0,2019-04-15,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2019-07-09 07:00:00,IC Request
public_queue,withdrawn,1564,TRIM BESS,PGAE,,Trimble Substation 115kV,SANTA CLARA,CA,storage,100.4,,,,,100.0,2019-04-13,2019-04-15 07:00:00,2023-05-31 07:00:00,2023-05-31 07:00:00,WITHDRAWN,C12,2020-02-25 08:00:00,IC Request
public_queue,withdrawn,1566,TYRE,PGAE,,Valley Springs #2 60 kV,SAN JOAQUIN,CA,solar,55.729,storage,55.656,,,55.0,2019-04-04,2019-04-15 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C12,2020-03-03 08:00:00,
public_queue,withdrawn,1567,TRIGO,PGAE,,Borden Substation 230kV,MADERA,CA,solar,153.08,storage,77.34,,,150.0,2019-04-05,2019-04-15 07:00:00,2023-12-15 08:00:00,2023-12-15 08:00:00,WITHDRAWN,C12,2019-07-10 07:00:00,IC Request
public_queue,withdrawn,1569,OSO ROJO WEST,PGAE,,Coalinga Cogen Tap 70kV,FRESNO,CA,solar,65.7825,,,,,65.0,2019-04-05,2019-04-15 07:00:00,2021-07-31 07:00:00,2021-07-31 07:00:00,WITHDRAWN,C12,2019-07-10 07:00:00,IC Request
public_queue,withdrawn,1570,CARBONERA 1 HYBRID SOLAR,PGAE,,Coalinga#1-San Miguel 70 kV,FRESNO,CA,storage,50.0,solar,50.75,,,50.0,2019-04-05,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2019-07-17 07:00:00,IC Request
public_queue,withdrawn,1571,EASTSIDE,PGAE,,El Nido Substation 115kV,MERCED,CA,solar,82.29,storage,41.89,,,80.0,2019-04-05,2019-04-15 07:00:00,2023-12-15 08:00:00,2023-12-15 08:00:00,WITHDRAWN,C12,2019-07-10 07:00:00,IC Request
public_queue,withdrawn,1572,POPPY,PGAE,,Gates Substation 230kV,FRESNO,CA,solar,184.5,,,,,190.0,2019-04-05,2019-04-15 07:00:00,2021-07-31 07:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2020-04-22 07:00:00,IC Request
public_queue,withdrawn,1573,BOYCE SOLAR HYBRID,PGAE,,Jayne Substation 70kV,FRESNO,CA,solar,27.5,storage,27.5,,,23.0,2019-04-15,2019-04-15 07:00:00,2022-07-16 07:00:00,2022-07-16 07:00:00,WITHDRAWN,C12,2020-04-29 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1574,BIG DUCK STORAGE,PGAE,,Panoche Substation 230 kV,FRESNO,CA,storage,462.0,,,,,400.0,2019-04-15,2019-04-15 07:00:00,2022-07-01 07:00:00,2022-07-01 07:00:00,WITHDRAWN,C12,2020-02-11 08:00:00,IC Request
public_queue,withdrawn,1575,ASH TREE HYBRID SOLAR,PGAE,,Gates Substation 230kV,FRESNO,CA,storage,202.877,solar,202.877,,,200.0,2019-04-15,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2019-07-09 07:00:00,IC Request
public_queue,withdrawn,1576,DRY GRAPE HYBRID SOLAR,PGAE,,Gates Substation 230kV,FRESNO,CA,solar,202.76,storage,200.0,,,200.0,2019-04-15,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2019-07-09 07:00:00,IC Request
public_queue,withdrawn,1577,IRRIGOSA,PGAE,,Gregg Substation 230kV,MADERA,CA,solar,153.08,storage,77.34,,,150.0,2019-04-05,2019-04-15 07:00:00,2023-12-15 08:00:00,2023-12-15 08:00:00,WITHDRAWN,C12,2019-07-09 07:00:00,IC Request
public_queue,withdrawn,1578,JOURNEY STORAGE,PGAE,,Henrietta Substation 230kV,KINGS,CA,storage,354.88,,,,,350.0,2019-04-05,2019-04-15 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C12,2020-02-27 08:00:00,IC Request
public_queue,withdrawn,1579,ROBIN SOLAR HYBRID,PGAE,,Soledad Substation 60kV,MONTEREY,CA,storage,30.25,solar,30.25,,,27.0,2019-04-04,2019-04-15 07:00:00,2022-12-16 08:00:00,2022-12-16 08:00:00,WITHDRAWN,C12,2019-07-10 07:00:00,IC Request
public_queue,withdrawn,1580,STEVINSON,PGAE,,Livingston Substation 115kV,MERCED,CA,storage,31.88,solar,66.94,,,65.0,2019-04-05,2019-04-15 07:00:00,2023-12-15 08:00:00,2023-12-15 08:00:00,WITHDRAWN,C12,2019-07-10 07:00:00,IC Request
public_queue,withdrawn,1581,PINEBROOK SOLAR HYBRID ENERGY CENTER,PGAE,,Los Banos-Gates #1 500 kV,FRESNO,CA,storage,1537.0,solar,1537.0,,,1500.0,2019-04-01,2019-04-15 07:00:00,2024-11-01 07:00:00,2024-11-01 07:00:00,WITHDRAWN,C12,2020-04-14 07:00:00,IC Request
public_queue,withdrawn,1582,SUGARLOAF HYBRID SOLAR,PGAE,,Panoche Substation 230kV,FRESNO,CA,solar,152.8,storage,150.0,,,150.0,2019-04-09,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2020-03-09 07:00:00,IC Request
public_queue,withdrawn,1583,CORCAIR HYBRID SOLAR,PGAE,,Waukena Substation 115kV,KINGS,CA,solar,91.35,storage,90.0,,,90.0,2019-04-09,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2019-07-08 07:00:00,IC Request
public_queue,withdrawn,1584,RIVIERA SOLAR,PGAE,,Wilson-Oro Loma 115 kv,MADERA,CA,solar,75.0,,,,,75.0,2018-12-27,2019-04-15 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C12,2020-02-12 08:00:00,
public_queue,withdrawn,1585,STORM,PGAE,,Olive SW Station-Smyrna 115kV,KERN,CA,solar,50.8,,,,,50.0,2019-04-08,2019-04-15 07:00:00,2021-07-31 07:00:00,2021-07-31 07:00:00,WITHDRAWN,C12,2019-07-10 07:00:00,IC Request
public_queue,withdrawn,1586,ARCTURUS,PGAE,,Arco 230 kV,KERN,CA,storage,152.29,solar,151.794,,,150.0,2019-04-04,2019-04-15 07:00:00,2022-12-30 08:00:00,2026-11-03 08:00:00,WITHDRAWN,C12,2025-03-03 08:00:00,IC Request
public_queue,withdrawn,1588,LAS BRISAS OFFSHORE WIND,PGAE,,Diablo Canyon Switching Station 500kV,SAN LUIS OBISPO,CA,wind,1187.5,,,,,1145.0,2019-04-15,2019-04-15 07:00:00,2026-04-01 07:00:00,2026-04-01 07:00:00,WITHDRAWN,C12,2019-07-18 07:00:00,IC Request
public_queue,withdrawn,1589,NIMITZ 1 GENERATION,PGAE,,Diablo Canyon-Gates 500kV,SAN LUIS OBISPO,CA,storage,319.35,wind,1568.0,,,1500.0,2019-04-06,2019-04-15 07:00:00,2024-10-31 07:00:00,2024-10-31 07:00:00,WITHDRAWN,C12,2019-07-18 07:00:00,IC Request
public_queue,withdrawn,1590,NIMITZ 2 GENERATION,PGAE,,Diablo Canyon-Gates 500kV,SAN LUIS OBISPO,CA,wind,1568.0,storage,319.35,,,1500.0,2019-04-08,2019-04-15 07:00:00,2026-04-01 07:00:00,2026-04-01 07:00:00,WITHDRAWN,C12,2020-02-10 08:00:00,IC Request
public_queue,withdrawn,1591,CHAMISE,PGAE,,Midway-Tupman-Rio Bravo-Renfro 115 kV,KERN,CA,solar,55.9,storage,21.8,,,55.0,2019-04-04,2019-04-15 07:00:00,2022-12-31 08:00:00,2024-12-31 08:00:00,WITHDRAWN,C12,2023-08-30 07:00:00,IC Request
public_queue,withdrawn,1592,OATFIELD HYBRID SOLAR,PGAE,,Gates-Templeton 230 kV,KINGS,CA,solar,500.0,storage,500.0,,,500.0,2019-04-05,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2020-03-13 07:00:00,IC Request
public_queue,withdrawn,1594,GRAND LAKE HYBRID SOLAR,PGAE,,Gates-Midway 230kV,KINGS,CA,storage,250.0,solar,254.0,,,250.0,2019-04-15,2019-04-15 07:00:00,2023-11-30 08:00:00,2023-11-30 08:00:00,WITHDRAWN,C12,2022-06-06 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1595,PEONY,PGAE,,Midway 230kV,KERN,CA,solar,358.875,,,,,350.0,2019-04-05,2019-04-15 07:00:00,2021-07-31 07:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2020-03-12 07:00:00,IC Request
public_queue,withdrawn,1597,OSO ROJO GOLF COURSE,PGAE,,Midway-Wheeler Ridge 230kV,KERN,CA,solar,139.7,,,,,138.0,2019-04-05,2019-04-15 07:00:00,2021-07-31 07:00:00,2021-07-31 07:00:00,WITHDRAWN,C12,2020-03-02 08:00:00,IC Request
public_queue,withdrawn,1598,AGUA AMARGA WIND,PGAE,,SOLARSS Switching Station,SAN LUIS OBISPO,CA,wind,403.2,,,,,400.0,2019-04-12,2019-04-15 07:00:00,2023-10-31 07:00:00,2023-10-31 07:00:00,WITHDRAWN,C12,2020-02-21 08:00:00,IC Request
public_queue,withdrawn,1599,LION ROCK OFFSHORE WIND,PGAE,,Morro Bay Substation 230kV,SAN LUIS OBISPO,CA,wind,627.0,,,,,605.0,2019-04-15,2019-04-15 07:00:00,2026-04-01 07:00:00,2026-04-01 07:00:00,WITHDRAWN,C12,2020-04-01 07:00:00,IC Request
public_queue,withdrawn,1600,SEAWOLF GENERATION,PGAE,,Midway-Diablo Canyon #2,SAN LUIS OBISPO,CA,storage,319.35,wind,1568.0,,,1500.0,2019-04-08,2019-04-15 07:00:00,2024-10-31 07:00:00,2024-10-31 07:00:00,WITHDRAWN,C12,2020-02-10 08:00:00,IC Request
public_queue,withdrawn,1601,FAMILIA HYBRID SOLAR,PGAE,,Midway-Wheeler Ridge #2 230kV,MARICOPA,CA,solar,202.5,storage,202.5,,,200.0,2019-04-15,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2020-03-13 07:00:00,IC Request
public_queue,withdrawn,1602,FOKUS RENEWABLE ENERGY CENTER,SCE,,Highwind Substation 230kV,KERN,CA,storage,151.6,solar,152.4,wind,168.0,150.0,2019-04-13,2019-04-15 07:00:00,2023-12-15 08:00:00,2023-12-15 08:00:00,WITHDRAWN,C12,2019-07-19 07:00:00,IC Request
public_queue,withdrawn,1603,RIGAL,SCE,,Inyokern-Randsburg 115 kV,KERN,CA,storage,202.98,solar,202.998,,,200.0,2019-04-08,2019-04-15 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C12,2020-03-04 08:00:00,
public_queue,withdrawn,1605,CAYENNE ENERGY STORAGE,SCE,,Chino Substation 220kV,LOS ANGELES,CA,storage,102.1,,,,,100.0,2019-04-16,2019-04-15 07:00:00,2022-12-16 08:00:00,2022-12-16 08:00:00,WITHDRAWN,C12,2020-02-26 08:00:00,IC Request
public_queue,withdrawn,1606,ELLIS BESS,SCE,,Ellis Substation 220kV,ORANGE,CA,storage,203.41,,,,,200.0,2019-04-10,2019-04-15 07:00:00,2021-10-31 07:00:00,2021-10-31 07:00:00,WITHDRAWN,C12,2019-07-17 07:00:00,IC Request
public_queue,withdrawn,1607,RANCHO 2 ENERGY STORAGE,SCE,,Etiwanda Substation 230kV,SAN BERNARDINO,CA,storage,250.0,,,,,250.0,2019-04-09,2019-04-15 07:00:00,2023-01-01 08:00:00,2023-01-01 08:00:00,WITHDRAWN,C12,2019-07-18 07:00:00,IC Request
public_queue,withdrawn,1609,HINSON BESS,SCE,,Hinson Substation 220kV,LOS ANGELES,CA,storage,308.102,,,,,300.0,2019-04-10,2019-04-15 07:00:00,2021-10-31 07:00:00,2022-08-01 07:00:00,WITHDRAWN,C12,2020-04-13 07:00:00,IC Request
public_queue,withdrawn,1610,SUPERBA STORAGE 1,SCE,,Johanna Substation 230 kV,ORANGE,CA,storage,305.0,,,,,300.0,2019-04-11,2019-04-15 07:00:00,2021-12-01 08:00:00,2021-12-01 08:00:00,WITHDRAWN,C12,2020-04-29 07:00:00,Failure to Cure Deficiency
public_queue,withdrawn,1612,SPEEDWAY ESS,SCE,,Rio Hondo Substation 230kV,LOS ANGELES,CA,storage,200.0,,,,,200.0,2019-04-05,2019-04-15 07:00:00,2023-12-01 08:00:00,2024-04-15 07:00:00,WITHDRAWN,C12,2021-11-17 08:00:00,
public_queue,withdrawn,1613,TRESTLES ENERGY STORAGE,SCE,,Rio Hondo Substation 220kV,LOS ANGELES,CA,storage,433.752,,,,,400.0,2019-04-16,2019-04-15 07:00:00,2022-12-16 08:00:00,2022-12-16 08:00:00,WITHDRAWN,C12,2020-02-27 08:00:00,IC Request
public_queue,withdrawn,1614,CITADEL ESS,SCE,,Johanna Substation 230 kV,ORANGE,CA,storage,200.0,,,,,200.0,2019-04-05,2019-04-15 07:00:00,2023-12-01 08:00:00,2023-12-01 08:00:00,WITHDRAWN,C12,2019-07-15 07:00:00,IC Request
public_queue,withdrawn,1616,HIGHWIND ENERGY CENTER,SCE,,Highwind Substation 230kV,KERN,CA,storage,28.38,wind,64.8,solar,51.75,115.0,2019-04-13,2019-04-15 07:00:00,2023-12-31 08:00:00,2023-12-31 08:00:00,WITHDRAWN,C12,2020-02-27 08:00:00,IC Request
public_queue,withdrawn,1618,DORADUS,SCE,,Magunden-Pastoria 230kV,KERN,CA,storage,202.998,solar,202.998,,,200.0,2019-04-04,2019-04-15 07:00:00,2022-12-31 08:00:00,2022-12-31 08:00:00,WITHDRAWN,C12,2020-03-04 08:00:00,IC Request
public_queue,withdrawn,1620,ROCKY HILL SOLAR,SCE,,Rector Substation 230kV,TULARE,CA,solar,102.04,storage,51.56,,,100.0,2019-04-05,2019-04-15 07:00:00,2023-12-15 08:00:00,2023-12-15 08:00:00,WITHDRAWN,C12,2020-03-11 07:00:00,
public_queue,withdrawn,1621,YELLOW HAY HYBRID SOLAR,SCE,,Magunden-Springville #1 220 kV,TULARE,CA,solar,200.0,storage,200.0,,,200.0,2019-04-05,2019-04-15 07:00:00,2022-11-30 08:00:00,2022-11-30 08:00:00,WITHDRAWN,C12,2020-03-06 08:00:00,IC Request
